0,3,269000.0,4890909.1
1,3,320000.0,4050632.9
7,3,380000.0,5946791.9
12,3,252000.0,5250000.0
13,5,950000.0,5889646.6
14,3,299000.0,5137457.0
15,4,579000.0,5169642.9
17,4,375000.0,5067567.6
18,5,289000.0,2896952.7
19,3,309000.0,4753846.2
26,3,295068.0,5965790.5
29,3,320000.0,5339562.8
32,3,499000.0,5544444.4
34,4,300000.0,4285714.3
40,3,290000.0,5370370.4
44,3,345000.0,4107142.9
45,4,449000.0,4157407.4
46,3,420000.0,5630026.8
48,3,329000.0,5612419.0
49,3,355000.0,5546875.0
57,3,226000.0,5022222.2
58,3,600000.0,5660377.4
60,3,319024.0,5876294.0
61,4,569000.0,5035398.2
64,3,329000.0,4700000.0
72,3,370496.0,5600000.0
74,3,339000.0,5844827.6
80,3,329000.0,4700000.0
81,3,245000.0,5072463.8
82,3,319000.0,4796992.5
83,3,273000.0,3455696.2
85,3,364000.0,5600000.0
94,5,690000.0,5000000.0
105,3,275000.0,5188679.2
116,3,397000.0,4362637.4
117,4,450000.0,3629032.3
120,3,359000.0,6189655.2
121,3,276364.00000000006,5710000.0
125,3,333060.0,6100000.0
128,4,381457.0,5509995.7
137,3,340000.0,5230769.2
144,3,355000.0,4493670.9
148,4,385000.0,4277777.8
151,4,279000.0,4359375.0
155,3,322558.0,5710001.8
158,3,339000.0,4643835.6
159,3,353881.99999999994,5900000.0
161,4,465000.0,5166666.7
172,3,289000.0,4616613.4
175,3,326073.0,6150000.0
176,4,259000.0,3888888.9
177,4,375000.0,3947368.4
179,3,415000.0,5431937.2
188,6,1140000.0,5906735.8
193,3,276000.0,5207547.2
197,5,450000.0,3461538.5
198,3,245000.0,5104166.7
199,5,900000.0,5832793.3
203,3,409000.0,3728350.0
205,4,599000.0,4074829.9
209,3,363133.00000000006,6100000.0
211,3,245700.0,4200000.0
214,3,308066.0,6050000.0
215,3,323357.0,5737349.2
216,3,385000.0,4020048.0
218,4,469000.0,5097826.1
220,3,400000.0,5797101.4
221,3,370000.0,5138888.9
224,4,334573.00000000006,4587590.8
225,3,289000.0,4358974.4
230,3,409000.0,4397849.5
231,3,299000.0,5059221.7
235,3,309000.0,5237288.1
236,3,315000.0,3987341.8
246,3,615000.0,5970873.8
252,3,310000.0,4843750.0
254,4,324900.0,4390540.5
256,3,328842.0,5749991.3
258,3,360000.0,3287671.2
260,3,311765.99999999994,5710000.0
262,3,320000.0,4210526.3
269,5,420000.0,4615384.6
271,3,265000.0,5638297.9
281,4,299000.0,4052588.8
285,4,355000.0,4797297.3
287,3,298000.0,4656250.0
290,5,690000.0,5000000.0
292,3,263000.0,5977272.7
296,4,350000.0,4619852.2
299,3,210000.0,4285714.3
300,3,344000.0,5548387.1
302,4,340000.0,4802259.9
304,3,209000.0,4860465.1
305,3,365000.0,5530303.0
306,4,399000.0,4680351.9
308,3,274000.0,3558441.6
311,3,265000.0,5638297.9
317,3,324000.0,4764705.9
318,3,275000.0,4296875.0
319,3,335000.0,4718309.9
321,3,230000.0,5424528.3
323,3,310000.0,4769230.8
324,3,325000.0,5327868.9
326,3,249999.00000000003,4629611.1
327,3,279000.0,4359375.0
328,3,438691.0,5667842.4
329,3,340000.0,5230769.2
332,4,399000.0,4639534.9
333,4,329999.0,4402334.6
334,3,300000.0,4087193.5
335,4,390000.0,3000000.0
336,3,219999.00000000003,4680829.8
340,3,379000.0,5121621.6
351,3,309000.0,4446043.2
353,3,285000.0,5937500.0
354,3,350000.0,5468750.0
356,3,349566.0,5709996.7
358,3,318000.0,4746268.7
362,3,320000.0,5161290.3
367,3,456191.99999999994,5940000.0
370,3,289000.0,5351851.9
372,3,285000.0,4453125.0
373,3,285000.0,6063829.8
377,3,329000.0,4700000.0
378,3,296560.0,5965801.6
383,3,275000.0,5851063.8
384,3,402000.0,6000000.0
387,4,625000.0,5208333.3
388,3,259000.0,4841121.5
389,3,374775.0,5700000.0
393,3,299000.0,5802445.2
394,4,259000.0,3463492.9
398,3,436518.0,6088966.4
399,3,290000.0,4531250.0
401,3,402000.0,6000000.0
402,3,329000.0,4910447.8
410,3,340000.0,5666666.7
415,3,279000.0,5936170.2
418,4,385000.0,4277777.8
421,3,348406.0,5800000.0
423,3,390000.0,5963302.8
425,3,380000.0,4162103.0
426,3,357180.0,6000000.0
427,3,324000.0,4628571.4
430,4,315000.0,4279891.3
431,3,320000.0,4571428.6
433,3,299000.0,5641509.4
434,3,275000.0,4296875.0
435,3,459000.0,6202702.7
437,4,465000.0,6000774.3
439,5,450000.0,4891304.3
442,4,390200.0,5659994.2
449,3,335029.0,5609996.7
451,3,311920.0,5600000.0
454,3,320000.0,5161290.3
455,3,320000.0,5161290.3
459,3,330055.0,5500000.0
463,3,325000.0,5078125.0
464,3,395000.0,5197368.4
476,3,335000.0,5677966.1
477,4,325000.0,4642857.1
479,3,280299.00000000006,5960004.3
481,4,590000.0,3933333.3
482,3,279000.0,3576923.1
487,3,289000.0,6148936.2
494,3,315000.0,5338983.1
495,3,255000.0,5312500.0
496,3,278000.0,4633333.3
497,4,355000.0,4797297.3
499,4,450000.0,4398827.0
500,3,349990.0,4380350.4
501,3,364981.0,5103201.9
502,4,349000.0,5369230.8
503,3,279000.0,6200000.0
506,4,665260.0,6200000.0
509,3,419000.0,5338939.9
510,3,320000.0,4945904.2
511,4,390000.0,2997694.1
516,3,265000.0,3955223.9
520,3,285000.0,3856562.9
521,3,359000.0,5279411.8
528,3,376232.0,5623796.7
530,3,374906.0,5587272.7
532,4,435000.0,4692556.6
533,3,299000.0,4822580.6
534,3,210000.0,3888888.9
535,3,330000.0,3877790.8
536,4,330000.0,4429530.2
538,3,310000.0,5344827.6
542,3,320698.0,5924589.0
545,3,318000.0,5071770.3
546,3,275397.0,6150000.0
547,3,450600.0,6080151.1
552,4,450165.0,5800347.9
554,3,319000.0,3775147.9
555,3,328000.0,5857142.9
558,4,320000.0,3076923.1
566,4,317000.0,4876923.1
570,3,399000.0,5391891.9
573,3,314029.0,5560003.5
581,3,309000.0,4753846.2
582,3,320000.0,6027500.5
587,3,321530.0,5709998.2
589,4,597593.0000000001,5722974.5
590,3,387000.0,4690909.1
596,3,398000.0,6057838.7
607,3,275000.0,4741379.3
611,4,285000.0,3904109.6
614,3,390000.0,6000000.0
616,3,289000.0,5207207.2
618,3,300685.0,6050000.0
620,3,320000.0,4102564.1
624,5,499000.0,4123966.9
630,3,285000.0,5327102.8
631,3,399000.0,6186046.5
632,4,368000.0,5575757.6
634,4,349000.0,4915493.0
638,3,315000.0,4992076.1
640,3,240000.0,3815580.3
642,3,315000.0,6176470.6
643,5,369000.0,3526713.2
646,4,329000.0,4588563.5
647,3,295000.0,4609375.0
652,3,349000.0,6122807.0
654,4,420000.0,3921568.6
656,3,288000.0,3840000.0
661,3,245000.0,5104166.7
667,3,310000.0,3875000.0
669,3,370000.0,5477424.1
673,3,360000.0,6206896.6
679,4,338921.0,6050000.0
680,4,790000.0,6076923.1
683,3,299000.0,5059221.7
690,3,345000.0,4866008.5
692,3,380000.0,5135135.1
695,3,288445.99999999994,5965791.1
696,3,260000.0,4642857.1
697,3,330000.0,4654442.9
699,3,335590.0,5609996.7
703,3,263000.0,5923423.4
704,5,650000.0,4082914.6
707,3,289000.0,6020833.3
708,3,310000.0,3904282.1
715,3,345000.0,4662162.2
716,3,355000.0,4437500.0
718,3,385000.0,6209677.4
721,3,294000.0,5764705.9
722,3,337000.0,5590577.3
727,3,295000.0,4609375.0
730,3,390000.0,4382022.5
731,3,315000.0,4921875.0
732,3,299000.0,4241134.8
733,3,266000.0,5541666.7
735,3,278000.0,4680134.7
737,5,328000.0,4539164.1
739,3,362600.0,5578461.5
742,3,344000.0,5548387.1
748,3,374000.0,5582089.6
751,5,495000.0,3300000.0
752,3,340000.0,4303797.5
754,3,359000.0,6189655.2
757,4,497000.0,3913385.8
758,3,340000.0,5230769.2
760,3,394674.00000000006,5867013.5
762,3,259000.0,5510638.3
764,3,325000.0,5327868.9
768,3,285000.0,5937500.0
769,3,349000.0,5816666.7
773,3,390000.0,4659498.2
774,3,408455.99999999994,6200000.0
777,3,340000.0,5762711.9
781,3,299000.0,5067796.6
790,4,825000.0,5574324.3
792,3,320000.0,5161290.3
795,4,409500.0,5250000.0
796,3,279000.0,5812500.0
803,3,335714.0,5499000.8
810,4,435000.0,5576923.1
811,4,511017.0,6019755.0
815,4,599000.0,5546296.3
818,3,481000.0,5992276.1
820,4,619000.0,5627272.7
821,4,410000.0,4141414.1
824,3,290000.0,5370370.4
825,3,320000.0,5245901.6
827,4,663000.0,5815789.5
828,3,292040.0,5960000.0
830,4,365000.0,5119214.6
836,3,353941.0,5900000.0
839,3,423523.0,6100000.0
845,3,280000.0,5833333.3
848,4,499000.0,4990000.0
849,4,419000.0,4060077.5
852,4,493116.0,5844684.1
857,3,450000.0,4411764.7
860,5,530000.0,5888888.9
863,3,342000.0,4071428.6
867,3,275000.0,5851063.8
869,3,314782.0,6050009.6
874,4,419000.0,5048192.8
875,3,320000.0,4145077.7
878,4,350000.0,3446578.0
881,3,450000.0,5976095.6
884,3,349000.0,4780821.9
885,4,310000.0,4843750.0
888,5,575000.0,5469939.1
889,4,369000.0,3967741.9
890,3,412564.0,5902203.1
892,4,604706.0,5848786.1
895,3,330000.0,5045871.6
897,4,320000.0,4266666.7
899,3,326760.99999999994,6050009.3
900,3,309000.0,4465317.9
903,4,420000.0,4285714.3
906,4,385000.0,3923367.0
909,3,349828.00000000006,6102005.9
914,3,335000.0,5368589.7
922,6,790000.0,6109822.1
923,3,349000.0,5453125.0
926,4,499999.0,5263147.4
929,3,345000.0,5750000.0
930,3,295000.0,3933333.3
932,3,365284.0,5800000.0
937,4,420000.0,4697986.6
939,6,1140000.0,5925155.9
940,3,312967.0,6050009.7
941,3,324668.0,5924598.5
943,4,319000.0,5063492.1
944,4,350000.0,4748982.4
946,3,417000.0,4483871.0
947,3,345000.0,5847457.6
949,3,649000.0,5981566.8
950,3,359885.0,5760003.2
953,4,555000.0,5704008.2
955,3,305000.0,3563084.1
956,4,350000.0,4375000.0
959,3,320000.0,3989527.5
966,3,275000.0,5188679.2
968,3,285000.0,5377358.5
971,5,1.0,10.0
972,3,299233.0,6050000.0
973,4,690000.0,5307692.3
974,4,350000.0,3446578.0
975,3,389000.0,5893939.4
976,3,265000.0,4416666.7
978,4,455000.0,5129650.5
981,3,289000.0,5351851.9
987,3,265000.0,5520833.3
998,3,439900.0,5865333.3
1000,4,599000.0,5546296.3
1003,5,429000.0,3272311.2
1006,4,320000.0,5245901.6
1007,3,520000.0,5730027.5
1009,4,357371.99999999994,5659993.7
1011,3,344101.0,6100000.0
1017,3,320000.0,4102564.1
1020,3,250000.0,4629629.6
1022,3,339000.0,4643835.6
1024,3,359000.0,5279411.8
1027,3,290000.0,3815789.5
1031,3,281632.0,5860008.3
1032,4,392000.0,3920000.0
1044,3,404644.0,5734750.6
1046,4,488000.0,5136842.1
1048,3,333994.0,6200000.0
1049,4,630000.0,5811808.1
1053,3,298000.0,4656250.0
1054,3,299000.0,4784000.0
1055,3,335000.0,4745042.5
1059,3,423420.0,6184022.2
1063,3,330000.0,5000000.0
1071,3,438821.99999999994,5691595.3
1072,3,275000.0,5288461.5
1073,4,365000.0,4932432.4
1074,3,279875.0,6250000.0
1077,3,314782.0,6050009.6
1080,3,360000.0,5806451.6
1081,3,330000.0,5263157.9
1083,3,450000.0,4403131.1
1086,3,265000.0,2523809.5
1088,3,290000.0,4625199.4
1090,3,309000.0,4928229.7
1092,3,199000.0,3086707.0
1098,4,309900.0,4998387.1
1102,3,490000.0,4260869.6
1106,3,288445.99999999994,5965791.1
1110,3,200000.0,3333333.3
1114,3,269000.0,5037453.2
1117,3,264000.0,5581395.3
1118,3,310000.0,5254237.3
1122,4,459000.0,4781250.0
1123,3,319000.0,5596491.2
1133,3,279000.0,5861344.5
1134,3,339000.0,5557377.0
1139,3,320000.0,4923076.9
1144,3,315000.0,5000000.0
1146,3,296700.0,5298214.3
1147,5,750000.0,5716463.4
1150,3,278000.0,4633333.3
1154,4,405000.0,5159235.7
1156,4,305000.0,4357142.9
1164,3,264000.0,5617021.3
1165,3,319900.0,4101282.1
1167,3,289000.0,4982758.6
1168,3,329000.0,4386666.7
1172,5,534420.0,6000000.0
1174,3,419000.0,4655555.6
1178,4,465000.0,5946291.6
1181,3,340000.0,5074626.9
1184,3,400000.0,5797101.4
1185,4,399900.0,4039393.9
1190,3,384395.0,5993996.6
1192,3,312000.0,4800000.0
1195,3,578000.0,5526341.0
1199,3,270000.0,5869565.2
1200,3,408455.99999999994,6200000.0
1202,3,334928.00000000006,6050000.0
1203,3,265000.0,3732394.4
1204,3,279000.0,4982142.9
1220,3,290000.0,6144067.8
1223,3,225000.0,5113636.4
1229,4,320000.0,4266666.7
1230,3,440000.0,5804749.3
1231,3,279000.0,3576923.1
1234,3,344000.0,5548387.1
1240,3,260000.0,4642857.1
1241,3,325000.0,5134281.2
1242,3,399000.0,5399188.1
1243,3,285000.0,4298642.5
1244,4,335010.99999999994,4593596.6
1246,4,289000.0,3905405.4
1248,3,349741.99999999994,6200000.0
1252,3,283000.0,4421875.0
1254,3,295000.0,4557392.2
1256,3,349188.00000000006,6250008.9
1259,5,475000.0,4318181.8
1260,5,351000.0,4153846.2
1262,4,338921.0,6050000.0
1264,5,697600.0,6199235.8
1266,3,288890.99999999994,3698988.5
1270,3,299000.0,4708661.4
1273,4,409000.0,3752293.6
1275,3,345000.0,5750000.0
1277,3,285000.0,5089285.7
1278,3,330000.0,5030487.8
1279,3,280000.0,5833333.3
1280,3,420000.0,5060241.0
1282,3,349741.99999999994,6200000.0
1293,3,335606.0,6200000.0
1294,3,352691.0,5924592.6
1295,3,429458.0,5507990.3
1297,6,280000.0,3456790.1
1298,4,329000.0,5576271.2
1301,3,270000.0,4199066.9
1308,3,354000.0,4849315.1
1310,4,330000.0,5084745.8
1311,4,217700.0,2980966.7
1312,3,335000.0,4745042.5
1317,3,360000.0,3287671.2
1318,3,268000.0,5469387.8
1319,3,320000.0,5000000.0
1320,4,450000.0,5056179.8
1321,4,349000.0,5369230.8
1322,3,335606.0,6200000.0
1324,3,316994.0,5810007.3
1327,3,350000.0,4530744.3
1328,3,289000.0,5452830.2
1329,4,359900.0,5453030.3
1330,4,330000.0,3882352.9
1331,4,499000.0,4415929.2
1335,3,329000.0,4386666.7
1338,3,390000.0,4761904.8
1339,4,525000.0,5675675.7
1343,3,270000.0,4655172.4
1345,3,340464.0,6150000.0
1346,4,497580.0,6000000.0
1347,4,331000.0,4701704.5
1350,4,426931.99999999994,6200000.0
1351,4,345000.0,4058823.5
1354,4,338921.0,6050000.0
1355,3,300000.0,4665629.9
1356,3,354413.0,5900000.0
1358,3,268500.0,5066037.7
1360,4,335000.0,5234375.0
1361,4,279000.0,4298921.4
1362,3,311360.0,5600000.0
1366,3,429000.0,5797297.3
1369,3,275397.0,6150000.0
1371,3,289000.0,6020833.3
1373,3,299000.0,5230015.7
1380,4,370000.0,5020352.8
1382,3,245000.0,4711538.5
1383,3,339000.0,5844827.6
1384,3,356019.0,6209994.8
1385,3,285000.0,5377358.5
1386,4,399900.0,3999000.0
1390,3,338000.0,4630137.0
1391,3,320770.99999999994,6050000.0
1392,3,399000.0,5884955.8
1393,3,264000.0,3718309.9
1394,5,520000.0,3793958.9
1395,3,281865.0,5700000.0
1396,3,333000.0,5203125.0
1401,3,245000.0,5072463.8
1405,3,399000.0,4639534.9
1407,4,403979.00000000006,5738338.1
1408,4,484131.99999999994,6210005.1
1410,3,310401.0,5965808.2
1412,3,275000.0,5188679.2
1413,3,418000.0,5358974.4
1418,3,279000.0,6131868.1
1421,3,330000.0,5789473.7
1422,3,439000.0,5701298.7
1424,3,1100000.0,4280155.6
1426,3,346500.0,5250000.0
1427,3,410000.0,4880952.4
1432,3,465000.0,5812500.0
1437,4,499000.0,4455357.1
1441,4,365000.0,5119214.6
1444,3,433851.0,6089136.8
1448,3,259000.0,4886792.5
1449,3,390000.0,5131578.9
1451,3,239000.0,4526515.2
1452,3,410000.0,4533893.6
1453,4,419000.0,5237500.0
1456,4,473333.0,5777990.7
1457,3,312442.0,6100000.0
1458,3,305000.0,4692307.7
1459,3,260000.0,4333333.3
1460,4,444000.0,4267999.6
1462,3,530000.0,5486542.4
1464,3,210000.0,3716814.2
1465,3,300000.0,4285714.3
1467,4,400000.0,4000000.0
1471,3,295000.0,4557392.2
1474,3,351000.0,5661290.3
1476,3,399000.0,4987500.0
1478,3,414000.0,5594594.6
1479,3,430000.0,4971098.3
1481,3,334068.00000000006,6150000.0
1485,3,265000.0,5018939.4
1486,3,360420.0,6000000.0
1489,3,210000.0,3888888.9
1492,3,308611.0,5965803.2
1494,3,299000.0,5329768.3
1497,3,269000.0,4803571.4
1501,3,207000.0,2995658.5
1502,3,439000.0,5948509.5
1503,3,250000.0,5102040.8
1508,3,295000.0,4469697.0
1511,3,339000.0,5296875.0
1513,3,200000.0,3333333.3
1514,3,648000.0,6230769.2
1515,4,350000.0,4729729.7
1516,3,344000.0,5504000.0
1518,4,513500.0,5705555.6
1519,3,408455.99999999994,6200000.0
1524,4,599000.0,4572519.1
1527,3,235000.0,3488717.3
1529,4,350000.0,5468750.0
1532,3,320000.0,5161290.3
1534,3,405769.0,5868802.4
1553,3,359000.0,4378048.8
1555,4,310000.0,4138851.8
1558,4,460000.0,5750000.0
1559,3,356014.0,5660000.0
1562,3,369000.0,5765625.0
1568,3,229000.0,6026315.8
1569,4,525000.0,5675675.7
1576,3,299000.0,5067796.6
1578,4,370000.0,5000000.0
1581,3,405000.0,5150705.8
1584,4,419000.0,5237500.0
1586,3,560000.0,5333333.3
1589,3,279000.0,4359375.0
1594,3,299000.0,5067796.6
1596,3,267000.0,5393939.4
1598,3,265000.0,4226475.3
1602,4,390000.0,3000000.0
1603,3,290000.0,6170212.8
1615,4,450000.0,3671970.6
1622,3,275000.0,5851063.8
1628,4,334724.0,4589661.3
1632,4,450000.0,3461538.5
1635,3,329000.0,4693295.3
1636,3,363133.00000000006,6100000.0
1639,4,652600.0,6199297.0
1647,3,310000.0,5149501.7
1648,3,300000.0,4285714.3
1654,3,425000.0,3951650.4
1656,3,278000.0,4633333.3
1658,3,335000.0,4718309.9
1659,3,335000.0,5775862.1
1664,3,329270.99999999994,6150000.0
1668,3,317819.0,5710007.2
1670,3,345000.0,5750000.0
1671,4,777000.0,5012903.2
1673,5,429000.0,4290000.0
1676,4,340000.0,4788732.4
1682,3,350000.0,4545454.5
1687,3,274000.0,3468354.4
1692,3,354600.0,6000000.0
1693,3,289000.0,5452830.2
1697,3,299730.0,4881596.1
1703,3,380000.0,3865717.2
1704,4,334769.0,4590278.3
1705,3,245000.0,5104166.7
1706,3,329270.99999999994,6150000.0
1711,3,268500.0,5066037.7
1712,4,474725.0,5832002.5
1713,3,410000.0,6119403.0
1719,3,233000.0,4236363.6
1723,3,410000.0,4606741.6
1724,3,338000.0,4567567.6
1725,4,350000.0,4375000.0
1726,3,299000.0,5067796.6
1729,4,338921.0,6050000.0
1733,3,299000.0,4619187.4
1736,3,348366.99999999994,5709998.4
1737,3,284000.0,5680000.0
1738,4,210000.0,2459016.4
1743,3,305000.0,5754717.0
1744,3,298000.0,4656250.0
1745,3,364000.0,4715025.9
1746,3,300000.0,5357142.9
1747,3,298000.0,6208333.3
1752,3,345000.0,4617855.7
1755,4,396272.0,5723992.5
1760,3,299000.0,4614197.5
1763,3,309000.0,4850863.4
1765,4,350000.0,4375000.0
1766,3,318000.0,4575539.6
1769,4,420000.0,4200000.0
1781,3,316000.0,5039872.4
1784,4,825000.0,5658436.2
1785,4,340000.0,4788732.4
1789,3,290000.0,4531250.0
1790,4,360000.0,4067796.6
1797,3,350000.0,6140350.9
1801,3,264000.0,5617021.3
1803,3,299000.0,5067796.6
1805,3,346000.0,5290519.9
1806,5,550000.0,4661016.9
1811,3,374999.0,5514691.2
1813,3,459000.0,5810126.6
1820,3,335000.0,5714773.1
1821,3,345000.0,4480519.5
1822,3,385000.0,4966460.3
1823,3,308611.0,5965803.2
1826,3,328614.00000000006,5810007.1
1832,3,340000.0,5230769.2
1839,3,353881.99999999994,5900000.0
1842,3,284000.0,4515103.3
1851,3,256000.0,4571428.6
1853,3,377000.0,5890625.0
1856,4,299000.0,3986666.7
1857,3,279000.0,4982142.9
1859,3,329000.0,5672413.8
1861,4,715000.0,5346593.9
1863,4,345000.0,4030373.8
1868,3,310000.0,4647676.2
1869,3,260000.0,4859813.1
1871,4,455000.0,5129650.5
1873,3,332162.0,6150009.3
1876,3,427086.0,5940000.0
1877,4,345000.0,4838709.7
1882,3,415000.0,4560439.6
1884,4,339000.0,4296577.9
1887,4,331000.0,4298701.3
1889,3,450000.0,6000000.0
1896,3,395000.0,5084964.0
1897,3,265000.0,4121306.4
1901,3,319000.0,4310810.8
1902,4,810352.0,5724441.9
1903,3,328635.99999999994,6050000.0
1904,3,299000.0,3784810.1
1905,4,319000.0,4833333.3
1906,3,299233.0,6050000.0
1907,4,259000.0,3700000.0
1911,3,268000.0,5056603.8
1912,3,290000.0,5370370.4
1914,3,275000.0,5851063.8
1915,3,245000.0,5104166.7
1919,3,235000.0,5000000.0
1925,3,320000.0,5095541.4
1927,3,286830.99999999994,6050010.5
1932,3,320000.0,5975723.6
1936,4,429000.0,3575000.0
1941,3,342200.0,5800000.0
1942,3,229000.0,4053097.3
1943,3,259000.0,4886792.5
1944,3,320000.0,4266666.7
1945,3,260000.0,4887218.0
1947,5,375000.0,3456221.2
1949,3,380000.0,5156038.0
1950,3,465000.0,4773147.2
1953,3,330000.0,5000000.0
1957,3,305000.0,5083333.3
1963,4,247700.0,3371903.1
1969,5,579000.0,4991379.3
1975,3,310000.0,4776579.4
1981,3,349000.0,5132352.9
1982,3,280000.0,4366131.3
1984,4,448806.99999999994,5808295.6
1989,4,330000.0,4459459.5
1999,4,350000.0,3500000.0
2000,4,391276.0,5660002.9
2002,3,345000.0,4886685.6
2003,3,285000.0,6038135.6
2013,3,338694.0,5700000.0
2015,4,449000.0,4196261.7
2016,3,195700.0,3558181.8
2021,3,368000.0,5492537.3
2022,4,295000.0,4538461.5
2023,4,289000.0,3400000.0
2024,3,340000.0,5230769.2
2025,3,335000.0,4785714.3
2027,3,305000.0,4919354.8
2029,4,499000.0,5197916.7
2033,3,399000.0,4649265.9
2037,3,364935.0,5580045.9
2040,3,330000.0,4925373.1
2043,3,326760.99999999994,6050009.3
2045,3,275397.0,6150000.0
2046,4,280000.0,2443281.0
2047,4,462263.00000000006,5654593.3
2049,4,490580.99999999994,5848605.2
2050,3,260000.0,5416666.7
2052,3,849000.0,6064285.7
2054,6,890000.0,6137931.0
2058,3,216000.0,4800000.0
2065,4,435000.0,5437500.0
2066,4,369101.0,5760003.1
2068,3,349000.0,5915254.2
2069,3,308066.0,6050000.0
2071,3,355000.0,4493670.9
2077,3,354480.0,6000000.0
2080,4,513500.0,5705555.6
2083,3,360000.0,5651491.4
2084,3,385000.0,4268292.7
2088,6,750000.0,4970178.9
2092,3,301452.0,5511005.5
2094,4,325000.0,4391891.9
2107,4,300000.0,4705144.3
2109,3,399000.0,5134474.3
2111,3,310000.0,4843750.0
2114,3,260000.0,4391891.9
2117,3,325070.0,5810008.9
2120,3,290000.0,5415499.5
2121,4,420000.0,4195804.2
2123,3,340439.0,5560003.3
2124,3,409401.0,5900000.0
2126,4,329000.0,4569444.4
2132,3,344000.0,5512820.5
2133,3,299000.0,2990000.0
2134,3,399000.0,5391891.9
2135,3,270000.0,5882352.9
2136,4,455000.0,5129650.5
2137,4,530000.0,5353535.4
2138,3,260000.0,5416666.7
2143,4,558000.0,6000000.0
2145,4,359000.0,4602564.1
2147,3,482500.0,5078947.4
2149,3,450000.0,5944517.8
2151,4,474725.0,5832002.5
2155,3,279000.0,4982142.9
2156,3,274000.0,4281250.0
2160,4,328000.0,4539164.1
2161,3,260000.0,4391891.9
2167,3,325983.0,5700000.0
2171,3,398000.0,4066619.0
2172,4,400000.0,4545454.5
2173,3,385000.0,5686853.8
2180,3,279875.0,6250000.0
2181,3,320000.0,4776119.4
2184,3,353395.0,6093017.2
2190,4,450000.0,3629032.3
2193,4,425000.0,5000000.0
2200,3,295210.0,4027421.6
2204,3,350000.0,5072463.8
2206,3,329000.0,4984848.5
2209,3,288488.0,5860004.1
2210,3,298000.0,4656250.0
2211,3,298000.0,3386363.6
2213,4,499000.0,4892156.9
2215,3,364000.0,5909090.9
2217,3,310000.0,4843750.0
2220,3,265000.0,5638297.9
2227,3,397000.0,4362637.4
2230,3,298000.0,4656250.0
2233,4,396979.00000000006,5759997.1
2235,5,690000.0,5000000.0
2242,3,365000.0,4727979.3
2243,3,290000.0,5800000.0
2249,4,365000.0,5119214.6
2250,3,289000.0,3705128.2
2251,3,259000.0,3158536.6
2252,3,360000.0,4675324.7
2253,4,360000.0,4864864.9
2256,3,310000.0,4230926.7
2258,3,319985.0,6150009.6
2260,3,210000.0,3932584.3
2266,3,409000.0,4397849.5
2269,3,307000.0,4873015.9
2270,3,259000.0,4886792.5
